,id,car_brand,car_registration_year,car_eng_pow,customer_age,postal_code,claim_amount,policy_id,marital_status,policy_start,policy_end,car_age
1351,1321,Ford,2004,100-250,70.0,36210,888.75,P47393,Single,8/4/2019,1/21/2022,18
1352,1322,Honda,2011,100-250,62.0,82-103,0.0,P57844,Single,2/1/2019,1/26/2021,11
1353,1323,Ford,2003,100-250,33.0,69446 CEDEX 03,2394.75,P89596,Single,2/27/2020,3/30/2021,19
1354,1324,Isuzu,2001,100-250,25.0,18004,220.29,P07454,Married,8/24/2020,1/16/2021,21
1355,1325,Volvo,2011,more than 250,69.0,,2333.24,P60962,Single,9/5/2019,6/11/2021,11
1356,1326,Volvo,2000,100-250,83.0,25590,706.05,P01701,Single,11/23/2020,7/9/2021,22
1357,1327,Mazda,1984,more than 250,81.0,929-0341,28.91,P28223,Married,1/12/2019,6/8/2021,38
1358,1328,Lincoln,2003,more than 250,62.0,8206,1896.65,P41400,Single,9/25/2019,2/15/2022,19
1359,1329,Mitsubishi,1992,more than 250,39.0,M14,485.1,P98303,Married,7/9/2019,10/5/2021,30
1360,1330,Toyota,2001,100-250,43.0,6534,2220.45,P47002,Married,1/1/2019,2/6/2021,21
1361,1331,Audi,2011,more than 250,22.0,12955-000,0.0,P31193,Single,2/28/2019,1/9/2022,11
1362,1332,Mazda,1989,0-100,91.0,,2090.97,P85467,Married,2/25/2020,2/7/2021,33
1363,1333,Mercedes-Benz,1990,more than 250,65.0,,1067.18,P53060,Single,1/4/2020,2/23/2022,32
1364,1334,Pontiac,1986,100-250,70.0,38-722,1250.74,P11469,Single,12/10/2019,6/27/2021,36
1365,1335,Ford,2008,more than 250,20.0,,2419.76,P09179,Married,3/25/2020,7/12/2021,14
1366,1336,Audi,2004,,,,1257.32,P93843,Single,12/3/2020,8/31/2021,18
1367,1337,Lincoln,2012,more than 250,77.0,,193.16,P95017,Single,9/2/2020,6/8/2021,10
1368,1338,Toyota,1996,100-250,20.0,44460-000,2168.36,P31305,Married,6/23/2020,2/24/2022,26
1369,1339,Nissan,1995,more than 250,36.0,352000,339.06,P89590,Married,7/15/2020,8/23/2021,27
1370,1340,Bentley,2011,more than 250,44.0,,891.12,P91031,Single,12/4/2020,8/3/2021,11
1371,1341,Chevrolet,1993,100-250,54.0,,1252.13,P46091,Married,8/29/2020,1/22/2022,29
1372,1342,Saab,1989,100-250,74.0,,2305.33,P14004,Married,5/23/2019,3/28/2021,33
1373,1343,Ford,2006,more than 250,35.0,,724.98,P55595,Single,2/16/2020,3/3/2021,16
1374,1344,Buick,1996,100-250,60.0,,54.37,P49241,Single,12/21/2019,10/31/2021,26
1375,1345,Buick,2004,more than 250,50.0,,2125.77,P51056,Married,10/18/2019,2/12/2022,18
1376,1346,GMC,1993,more than 250,83.0,,1302.29,P95028,Single,9/25/2019,8/21/2021,29
1377,1347,Honda,2007,more than 250,76.0,949-1742,1080.35,P82837,Married,2/27/2019,7/27/2021,15
1378,1348,Hyundai,2006,0-100,19.0,83200-000,1136.48,P93186,Married,9/11/2020,9/26/2021,16
1379,1349,Bentley,2012,more than 250,48.0,,1890.27,P60454,Married,5/18/2020,11/6/2021,10
1380,1350,Land Rover,2011,100-250,86.0,,2282.73,P57062,Single,7/15/2019,2/7/2022,11
1381,1351,Honda,2004,,,,655.71,P11263,Married,9/11/2020,4/28/2021,18
1382,1352,Nissan,2007,more than 250,46.0,661 31,2306.86,P74218,Married,5/13/2020,3/18/2021,15
1383,1353,Austin,1963,more than 250,73.0,291 88,345.39,P57920,Single,6/18/2019,8/26/2021,59
1384,1354,Hyundai,2004,100-250,38.0,,2338.15,P67533,Married,10/5/2019,8/27/2021,18
1385,1355,Lotus,1992,more than 250,99.0,353220,1147.72,P49634,Married,4/4/2020,10/25/2021,30
1386,1356,Volkswagen,1996,more than 250,48.0,9021,0.0,P41660,Single,8/20/2020,1/28/2021,26
1387,1357,Buick,1998,100-250,58.0,,1418.88,P18652,Single,1/23/2020,6/19/2021,24
1388,1358,Cadillac,1996,more than 250,22.0,A86,1473.68,P58158,Single,12/27/2019,7/21/2021,26
1389,1359,Land Rover,2001,more than 250,87.0,,1059.45,P81077,Married,3/14/2019,2/6/2022,21
1390,1360,Mitsubishi,1984,more than 250,79.0,E25,2047.4,P08642,Single,5/5/2020,10/27/2021,38
1391,1361,Nissan,2010,0-100,80.0,,1753.64,P53583,Married,9/5/2020,1/18/2021,12
1392,1362,Lexus,1998,100-250,70.0,421-0522,1951.28,P63348,Married,12/7/2019,9/16/2021,24
1393,1363,Toyota,2012,100-250,52.0,,1166.07,P79945,Married,5/15/2019,3/4/2021,10
1394,1364,Pontiac,1972,100-250,74.0,374 01,792.78,P46350,Single,11/8/2020,9/22/2021,50
1395,1365,Mercedes-Benz,1997,100-250,74.0,,547.0,P55662,Married,5/21/2020,6/19/2021,25
1396,1366,Mazda,1993,0-100,70.0,,133.72,P30103,Single,7/16/2019,8/19/2021,29
1397,1367,Subaru,2006,more than 250,69.0,MD-5354,768.11,P87622,Single,10/2/2020,3/12/2021,16
1398,1368,Suzuki,2011,more than 250,58.0,,1188.33,P33413,Married,10/19/2020,6/19/2021,11
1399,1369,Nissan,2010,0-100,33.0,,156.2,P45411,Married,7/17/2020,1/9/2022,12
1400,1370,Mercedes-Benz,1993,100-250,74.0,,1178.65,P19708,Married,3/3/2020,8/16/2021,29
1401,1371,Maserati,2005,more than 250,58.0,,985.56,P43333,Married,7/2/2020,9/24/2021,17
1402,1372,Acura,2004,100-250,42.0,737513,1849.7,P65835,Married,6/18/2020,5/6/2021,18
1403,1373,Mazda,1986,more than 250,50.0,,872.08,P51471,Married,7/8/2019,3/24/2021,36
1404,1374,Honda,2007,100-250,74.0,,0.0,P99555,Single,4/24/2019,4/7/2021,15
1405,1375,Acura,1994,100-250,38.0,3501,1875.3,P68909,Married,11/6/2019,8/14/2021,28
1406,1376,GMC,1993,more than 250,71.0,,2070.4,P82540,Single,5/15/2020,10/24/2021,29
1407,1377,Volkswagen,2000,100-250,36.0,999-8317,529.67,P45383,Single,2/18/2019,7/17/2021,22
1408,1378,Dodge,2012,more than 250,35.0,,1692.85,P51578,Married,2/27/2019,5/23/2021,10
1409,1379,Chevrolet,2009,100-250,81.0,,962.55,P34702,Single,7/29/2019,2/2/2021,13
1410,1380,Toyota,2003,more than 250,45.0,,1555.64,P16450,Married,5/5/2020,2/5/2021,19
1411,1381,GMC,1992,more than 250,57.0,93883 CEDEX,548.94,P18971,Married,6/23/2020,2/16/2021,30
1412,1382,Toyota,1994,more than 250,31.0,,2098.26,P36260,Married,11/23/2020,3/22/2021,28
1413,1383,GMC,2006,100-250,65.0,44320-000,1901.66,P64875,Single,6/4/2020,9/19/2021,16
1414,1384,Pontiac,1986,0-100,50.0,,2407.66,P61624,Married,11/18/2019,12/1/2021,36
1415,1385,Dodge,1993,more than 250,64.0,,557.95,P58435,Married,5/30/2020,1/24/2022,29
1416,1386,Subaru,1994,more than 250,97.0,,872.78,P38604,Married,12/4/2019,1/31/2021,28
1417,1387,Dodge,1996,more than 250,88.0,,760.66,P30656,Single,12/1/2020,9/5/2021,26
1418,1388,Dodge,1997,more than 250,83.0,1341,846.73,P64836,Single,2/11/2020,12/2/2021,25
1419,1389,Ford,2006,more than 250,86.0,,2415.81,P79193,Single,6/20/2020,10/15/2021,16
1420,1390,Mazda,2004,more than 250,42.0,9600-213,708.64,P23409,Married,10/4/2019,1/23/2021,18
1421,1391,Lincoln,1998,0-100,27.0,13170-000,354.1,P99700,Single,6/18/2020,1/1/2021,24
1422,1393,Ford,1989,more than 250,59.0,521 96,0.0,P71174,Single,6/19/2020,2/12/2022,33
1423,1394,Suzuki,2004,0-100,34.0,,972.99,P05283,Married,11/11/2020,4/4/2021,18
1424,1395,Mercedes-Benz,2007,more than 250,96.0,4940-374,2254.08,P00207,Single,12/30/2019,10/6/2021,15
1425,1396,Isuzu,1996,100-250,75.0,,2180.99,P16700,Married,8/20/2019,10/9/2021,26
1426,1397,GMC,1999,more than 250,96.0,88-220,516.61,P15206,Single,8/16/2020,6/3/2021,23
1427,1398,Chevrolet,2000,100-250,47.0,,481.93,P82444,Married,4/14/2019,10/22/2021,22
1428,1399,Mazda,1993,more than 250,88.0,,212.34,P66623,Single,10/24/2019,1/25/2022,29
1429,1400,Mazda,2002,100-250,20.0,,1717.85,P87917,Married,3/3/2019,9/19/2021,20
1430,1401,Isuzu,1997,more than 250,91.0,,791.73,P41450,Single,3/28/2020,12/31/2020,25
1431,1402,Mitsubishi,1991,more than 250,99.0,,2330.59,P26979,Married,12/17/2020,2/13/2021,31
1432,1403,Subaru,2012,more than 250,64.0,64234 CEDEX,2046.78,P18505,Married,5/9/2020,12/12/2021,10
1433,1404,Lamborghini,1990,100-250,40.0,,1595.39,P85500,Single,6/16/2020,4/5/2021,32
1434,1405,Pontiac,1995,0-100,66.0,2970-841,321.39,P47489,Married,5/6/2019,7/9/2021,27
1435,1406,Mitsubishi,2005,0-100,27.0,6809,203.79,P13969,Single,5/9/2020,8/27/2021,17
1436,1407,Saturn,2008,100-250,40.0,,1629.52,P11837,Single,4/25/2020,8/29/2021,14
1437,1408,Oldsmobile,1995,0-100,94.0,4535-160,0.0,P16327,Single,10/14/2019,12/1/2021,27
1438,1409,Saab,1984,100-250,28.0,,1054.03,P96188,Married,3/21/2019,11/29/2021,38
1439,1410,Volkswagen,1993,more than 250,83.0,,370.19,P78988,Married,11/17/2019,5/27/2021,29
1440,1411,Volvo,2006,more than 250,25.0,,2099.46,P78354,Married,3/1/2020,6/13/2021,16
1441,1412,Ford,1996,100-250,34.0,,1504.85,P55552,Single,3/2/2019,8/12/2021,26
1442,1413,Mercedes-Benz,1992,more than 250,62.0,21006,1153.07,P22982,Single,8/12/2020,7/23/2021,30
1443,1414,Chevrolet,2001,100-250,46.0,8407,1174.0,P06072,Married,8/12/2020,9/30/2021,21
1444,1415,Mazda,1988,100-250,16.0,90150,314.1,P93750,Single,4/26/2019,3/3/2021,34
1445,1416,Lexus,2008,100-250,70.0,2985-006,207.46,P45835,Married,9/5/2020,2/9/2022,14
1446,1417,Lexus,2003,100-250,73.0,,2272.46,P20987,Single,11/10/2019,3/13/2021,19
1447,1418,Ford,1997,more than 250,49.0,,324.89,P90263,Married,4/21/2020,4/25/2021,25
1448,1419,GMC,1994,100-250,98.0,,378.13,P42428,Married,6/28/2019,1/25/2021,28
1449,1420,Bentley,2012,more than 250,37.0,L-8396,0.0,P97397,Single,5/12/2020,1/20/2021,10
1450,1421,Audi,1993,more than 250,88.0,477058,1076.93,P57684,Single,12/23/2020,2/2/2022,29
1451,1422,Toyota,2000,more than 250,37.0,783 22,0.0,P19407,Single,2/11/2019,4/14/2021,22
1452,1423,Dodge,2005,more than 250,98.0,,1681.63,P37406,Single,12/18/2019,4/25/2021,17
1453,1424,Mazda,1994,more than 250,89.0,,817.86,P43219,Married,4/30/2020,12/12/2021,28
1454,1425,Audi,2008,100-250,16.0,64-733,783.46,P45396,Married,7/2/2019,4/6/2021,14
1455,1426,GMC,2000,more than 250,78.0,25117 CEDEX,1017.42,P34913,Married,7/18/2019,1/18/2021,22
1456,1427,Acura,1997,100-250,48.0,,2336.94,P64828,Married,3/29/2019,7/31/2021,25
1457,1428,Pontiac,1994,more than 250,56.0,56326 CEDEX,680.44,P12554,Married,4/17/2020,8/2/2021,28
1458,1429,Acura,2007,100-250,67.0,70572,1684.28,P16494,Single,1/10/2020,1/8/2022,15
1459,1430,Hyundai,1997,100-250,30.0,,622.24,P62391,Married,10/8/2020,12/28/2021,25
1460,1431,Infiniti,2007,,,,2276.55,P14942,Married,12/14/2020,9/15/2021,15
1461,1432,Ford,1989,100-250,53.0,7645-215,787.14,P55863,Married,11/11/2019,1/14/2022,33
1462,1433,Nissan,1996,more than 250,84.0,62421,2400.61,P66948,Single,5/10/2020,11/15/2021,26
1463,1434,Lincoln,2006,0-100,29.0,,1270.25,P86682,Married,12/7/2020,1/21/2022,16
1464,1435,Pontiac,1990,100-250,95.0,859-0413,2410.67,P00391,Single,2/17/2020,3/12/2021,32
1465,1436,Nissan,2006,100-250,41.0,T5G,630.69,P49327,Single,5/24/2020,1/18/2021,16
1466,1437,Cadillac,2010,100-250,70.0,34000,1891.5,P51093,Single,12/5/2019,8/5/2021,12
1467,1438,Toyota,2005,more than 250,56.0,6262,728.95,P38722,Married,5/2/2019,3/13/2021,17
1468,1439,Toyota,2003,more than 250,88.0,,1723.47,P37874,Married,9/7/2020,5/28/2021,19
1469,1440,Mercury,2008,more than 250,68.0,653 44,1060.36,P90880,Married,6/30/2019,2/17/2021,14
1470,1441,Dodge,1997,more than 250,61.0,,1542.87,P14301,Married,10/16/2020,12/18/2021,25
1471,1442,Mercedes-Benz,2007,100-250,40.0,26485,578.05,P67193,Married,8/23/2019,7/18/2021,15
1472,1443,Pontiac,1986,more than 250,46.0,,1369.48,P63136,Married,7/9/2019,6/11/2021,36
1473,1444,Buick,1991,more than 250,55.0,,443.18,P63162,Married,4/15/2020,6/13/2021,31
1474,1445,Ford,1992,100-250,90.0,11004,1624.8,P73388,Married,7/3/2020,12/6/2021,30
1475,1446,Volvo,1998,more than 250,44.0,,820.53,P88972,Married,9/4/2020,3/26/2021,24
1476,1447,Isuzu,2000,more than 250,56.0,,1052.72,P76820,Married,4/3/2019,10/31/2021,22
1477,1448,Dodge,2012,more than 250,38.0,,1541.91,P75989,Single,12/29/2020,6/21/2021,10
1478,1449,Citroën,1972,100-250,73.0,4109,2025.11,P12092,Married,1/31/2020,6/23/2021,50
1479,1450,Pontiac,1987,100-250,54.0,,1505.66,P72700,Single,10/16/2020,3/20/2021,35
1480,1450,Pontiac,1987,100-250,54.0,,1505.66,P72700,Single,5/10/2019,8/31/2021,35
1481,1939,Mercedes-Benz,1993,more than 250,26.0,,903.9,P72700,Single,10/16/2020,3/20/2021,29
1482,1939,Mercedes-Benz,1993,more than 250,26.0,,903.9,P72700,Single,5/10/2019,8/31/2021,29
1483,1451,Mazda,1995,more than 250,80.0,912 24,1234.59,P64435,Single,5/8/2019,10/2/2021,27
1484,1452,Isuzu,1999,100-250,36.0,,1091.42,P43650,Married,8/15/2019,10/1/2021,23
1485,1453,Daewoo,2002,more than 250,90.0,4415-005,1706.59,P49959,Single,10/12/2020,7/31/2021,20
1486,1454,Mercedes-Benz,1985,0-100,59.0,,2243.41,P84788,Single,4/7/2019,12/11/2021,37
1487,1455,Pontiac,1964,100-250,32.0,,1629.45,P98503,Married,3/8/2019,2/25/2021,58
1488,1456,Hyundai,1998,more than 250,77.0,,1826.33,P92488,Married,7/8/2019,12/21/2021,24
1489,1457,Chevrolet,2008,more than 250,68.0,10135,2364.84,P49313,Married,12/3/2020,7/4/2021,14
1490,1458,Ford,1985,more than 250,39.0,,1028.84,P91950,Single,5/1/2020,10/20/2021,37
1491,1459,Mazda,2013,more than 250,65.0,,1120.67,P16116,Married,10/16/2019,5/30/2021,9
1492,1460,Mazda,1994,more than 250,60.0,,2443.5,P62886,Married,9/22/2019,11/19/2021,28
1493,1461,Buick,1985,more than 250,23.0,,573.42,P82327,Single,11/4/2019,7/17/2021,37
1494,1462,Subaru,2005,more than 250,88.0,,2032.42,P97808,Single,3/1/2019,1/19/2022,17
1495,1463,Kia,2005,100-250,80.0,,1521.28,P84807,Single,2/20/2020,8/1/2021,17
1496,1464,Mercury,2007,more than 250,60.0,,1547.15,P13839,Single,5/20/2019,10/24/2021,15
1497,1465,Dodge,1999,more than 250,95.0,501 78,1994.56,P66351,Single,4/10/2020,11/28/2021,23
1498,1466,Nissan,1994,more than 250,42.0,171439,1410.29,P81783,Married,12/16/2019,7/17/2021,28
1499,1467,Aston Martin,2010,more than 250,31.0,,1739.08,P09011,Single,10/11/2019,8/24/2021,12
1500,1468,Lexus,1995,more than 250,89.0,37700-000,1508.81,P59322,Single,4/17/2019,5/30/2021,27
1501,1469,Hyundai,2004,100-250,48.0,,1286.23,P80438,Married,2/10/2019,12/31/2021,18
1502,1470,Buick,1993,more than 250,85.0,,2182.21,P28700,Married,1/15/2020,12/29/2021,29
1503,1471,Chrysler,2006,100-250,45.0,4635-133,782.13,P43555,Married,11/16/2020,2/3/2021,16
1504,1472,Acura,2008,100-250,73.0,,1505.58,P08777,Married,4/20/2019,2/11/2021,14
1505,1473,Porsche,1995,0-100,19.0,28001,0.0,P67965,Single,8/25/2019,2/10/2022,27
1506,1474,Mitsubishi,1990,more than 250,46.0,,1906.19,P90250,Married,2/27/2020,2/21/2022,32
1507,1475,Dodge,2001,more than 250,53.0,5409,1285.58,P51040,Married,8/10/2019,8/13/2021,21
1508,1476,Ferrari,2009,more than 250,34.0,70633,2295.24,P10831,Married,6/8/2019,2/8/2022,13
1509,1477,Nissan,2011,more than 250,40.0,,1413.36,P91709,Married,4/18/2019,2/12/2021,11
1510,1478,GMC,2004,more than 250,93.0,,362.16,P31562,Single,2/1/2020,6/2/2021,18
1511,1479,Buick,1987,100-250,54.0,,190.37,P66362,Married,5/18/2019,10/10/2021,35
1512,1480,Mitsubishi,1989,100-250,54.0,142817,934.8,P56373,Married,7/13/2020,8/2/2021,33
1513,1481,Buick,2007,more than 250,30.0,,1002.39,P16389,Married,7/30/2019,12/20/2021,15
1514,1482,Mazda,2005,more than 250,94.0,68451,1618.11,P02805,Married,6/27/2019,2/27/2021,17
1515,1483,Buick,1991,,,,1159.73,P65635,Married,7/13/2019,2/11/2021,31
1516,1484,Ford,2010,100-250,97.0,,2278.61,P64692,Married,10/29/2019,1/25/2021,12
1517,1485,Ford,1990,100-250,55.0,59407 CEDEX,1509.2,P96515,Married,5/25/2020,2/20/2022,32
1518,1486,Rolls-Royce,2012,0-100,84.0,1209,493.73,P57855,Single,9/2/2019,3/6/2021,10
1519,1486,Rolls-Royce,2012,0-100,84.0,1209,493.73,P57855,Single,8/22/2020,1/22/2022,10
1520,1871,Volkswagen,2012,more than 250,64.0,133 34,1770.56,P57855,Single,9/2/2019,3/6/2021,10
1521,1871,Volkswagen,2012,more than 250,64.0,133 34,1770.56,P57855,Single,8/22/2020,1/22/2022,10
1522,1487,Toyota,2012,100-250,60.0,,973.21,P29365,Married,11/30/2019,8/21/2021,10
1523,1488,Volkswagen,2000,100-250,99.0,,841.32,P30896,Married,1/24/2020,7/12/2021,22
1524,1489,Hyundai,2004,100-250,96.0,,1889.79,P11785,Married,5/10/2020,6/14/2021,18
1525,1490,Ford,1998,more than 250,64.0,96928,1235.15,P33254,Married,12/6/2020,5/14/2021,24
1526,1491,Mercury,1996,more than 250,81.0,2733,16.9,P16076,Single,9/13/2020,1/2/2021,26
1527,1492,Mazda,1995,more than 250,51.0,,1610.64,P49127,Single,9/12/2020,8/10/2021,27
1528,1493,Lexus,2012,more than 250,76.0,,1141.18,P32252,Single,11/12/2020,5/13/2021,10
1529,1495,Saab,2001,0-100,52.0,48670,1058.62,P85696,Single,12/18/2019,10/9/2021,21
1530,1496,Pontiac,2000,more than 250,50.0,5609,1224.16,P43190,Single,9/29/2020,9/3/2021,22
1531,1497,Lincoln,2010,more than 250,82.0,,1959.42,P19516,Married,10/18/2019,5/30/2021,12
1532,1498,Volvo,2009,more than 250,48.0,7047,272.72,P94731,Married,11/22/2019,7/23/2021,13
1533,1499,Lamborghini,2008,100-250,97.0,R3P,939.8,P80682,Married,2/26/2019,2/23/2021,14
1534,1500,Plymouth,1964,0-100,83.0,4516,530.12,P31218,Married,1/25/2020,8/6/2021,58
1535,1501,Dodge,1978,100-250,99.0,,412.04,P12561,Married,10/5/2020,4/2/2021,44
1536,1502,Mercedes-Benz,1998,more than 250,92.0,72015 CEDEX 2,1250.45,P52166,Single,7/24/2019,2/6/2021,24
1537,1503,Land Rover,1992,more than 250,72.0,,591.99,P27925,Single,3/31/2019,6/17/2021,30
1538,1504,Porsche,1987,100-250,44.0,,1604.53,P07426,Married,9/11/2020,7/21/2021,35
1539,1505,BMW,2010,0-100,26.0,,2158.79,P75786,Married,6/21/2019,5/1/2021,12
1540,1506,Dodge,2001,100-250,53.0,,732.49,P88337,Single,1/13/2020,2/16/2022,21
1541,1507,Bentley,2012,more than 250,29.0,403 13,2394.41,P45422,Married,11/19/2019,9/7/2021,10
1542,1508,Mitsubishi,1986,more than 250,24.0,761517,1318.69,P46051,Single,4/12/2020,4/20/2021,36
1543,1509,Ford,1985,more than 250,84.0,07750-000,0.0,P26932,Single,6/15/2019,5/22/2021,37
1544,1510,Chevrolet,1995,100-250,74.0,4640-340,2483.63,P51610,Single,5/1/2019,2/28/2021,27
1545,1511,Dodge,2008,,,,0.0,P41786,Single,7/25/2020,12/6/2021,14
1546,1512,Volvo,2011,more than 250,49.0,,821.16,P10985,Married,2/7/2020,10/25/2021,11
1547,1513,Alfa Romeo,1994,0-100,78.0,,1621.73,P66593,Single,9/28/2020,6/11/2021,28
1548,1514,Mitsubishi,2012,more than 250,91.0,,133.29,P86389,Single,12/25/2020,7/2/2021,10
1549,1515,Mitsubishi,1990,100-250,100.0,70101,2062.92,P30102,Single,10/3/2019,4/19/2021,32
1550,1516,Chrysler,2011,100-250,18.0,,1220.83,P47207,Single,5/20/2020,3/30/2021,11
1551,1517,Ford,1993,more than 250,43.0,,2282.37,P51631,Single,10/25/2020,10/14/2021,29
1552,1518,Suzuki,1997,100-250,90.0,,1898.55,P25101,Married,9/21/2019,6/22/2021,25
1553,1519,Chrysler,2010,more than 250,42.0,,430.65,P15051,Married,8/30/2019,11/14/2021,12
1554,1520,Saab,1986,more than 250,55.0,,398.84,P10333,Single,8/26/2020,7/9/2021,36
1555,1521,BMW,2013,100-250,37.0,,1557.25,P45368,Single,9/26/2019,7/19/2021,9
1556,1522,Plymouth,1990,100-250,83.0,,1567.6,P62847,Married,12/22/2019,11/25/2021,32
1557,1523,Ford,1983,more than 250,94.0,74004 CEDEX,2051.34,P64528,Single,4/7/2019,12/30/2021,39
1558,1524,GMC,2004,,,,2161.97,P83092,Single,12/25/2020,2/26/2021,18
1559,1525,Ford,2003,100-250,63.0,,370.11,P27083,Married,10/17/2020,5/28/2021,19
1560,1526,Land Rover,2010,more than 250,89.0,62764,241.58,P09987,Married,7/13/2019,4/28/2021,12
1561,1527,Mercedes-Benz,2012,more than 250,76.0,,1190.34,P41475,Single,12/15/2020,1/17/2021,10
1562,1528,Maybach,2003,more than 250,52.0,,2013.0,P14068,Married,7/16/2020,7/30/2021,19
1563,1529,Suzuki,2007,more than 250,45.0,,884.02,P60598,Single,3/5/2020,11/18/2021,15
1564,1530,Subaru,2011,100-250,60.0,34-382,179.98,P60023,Married,8/1/2019,1/11/2021,11
1565,1531,Kia,2004,100-250,47.0,8609,1360.64,P61901,Married,1/24/2020,8/9/2021,18
1566,1532,Cadillac,2010,more than 250,54.0,2680,2008.66,P43554,Single,8/29/2020,5/21/2021,12
1567,1533,Ford,2010,100-250,63.0,,847.81,P71228,Married,7/30/2019,8/27/2021,12
1568,1535,Ford,1984,100-250,55.0,8715,2188.45,P72880,Single,1/22/2019,1/22/2022,38
1569,1536,GMC,1996,more than 250,70.0,,2293.99,P27680,Married,3/29/2019,6/15/2021,26
1570,1537,Lamborghini,2007,more than 250,52.0,,0.0,P23500,Single,8/12/2020,2/3/2022,15
1571,1538,BMW,2001,100-250,25.0,,1026.02,P95844,Married,8/19/2020,4/26/2021,21
1572,1539,Infiniti,2012,more than 250,87.0,992-0778,1543.89,P71290,Single,6/3/2019,1/20/2022,10
1573,1540,Suzuki,2012,100-250,63.0,2380-407,1974.51,P46234,Married,12/23/2019,1/10/2021,10
1574,1541,Ford,1999,100-250,41.0,,982.18,P56541,Single,5/6/2020,7/12/2021,23
1575,1542,Volvo,2001,more than 250,92.0,2445-705,256.58,P40976,Single,7/7/2019,5/1/2021,21
1576,1543,Chrysler,2009,more than 250,89.0,,2048.25,P75307,Married,11/20/2019,9/24/2021,13
1577,1544,Honda,1996,more than 250,74.0,,2198.8,P82712,Single,7/5/2020,12/3/2021,26
1578,1545,BMW,1959,more than 250,33.0,,1182.7,P07039,Single,10/7/2019,4/12/2021,63
1579,1546,Jeep,1999,more than 250,21.0,,848.1,P91821,Single,3/25/2019,7/30/2021,23
1580,1547,Mazda,2007,100-250,87.0,,1079.13,P95571,Single,10/28/2020,12/20/2021,15
1581,1548,Ford,2012,0-100,65.0,,1367.55,P01054,Married,3/25/2020,2/4/2021,10
1582,1549,Mitsubishi,1996,more than 250,88.0,1504,1855.12,P88883,Married,1/27/2019,11/11/2021,26
1583,1550,Cadillac,2005,more than 250,95.0,24129,977.87,P05552,Single,4/16/2020,8/10/2021,17
1584,1551,Mazda,1988,0-100,57.0,46857,455.05,P62120,Single,7/14/2019,12/30/2021,34
1585,1553,Kia,2004,more than 250,24.0,,1688.7,P26685,Married,7/31/2019,1/14/2021,18
1586,1554,Audi,1990,more than 250,77.0,,2068.37,P62072,Single,12/22/2020,2/22/2022,32
1587,1555,Nissan,2010,100-250,22.0,,2085.9,P03875,Single,8/30/2019,12/17/2021,12
1588,1556,Chrysler,2007,more than 250,59.0,,1042.31,P98107,Married,9/1/2019,8/19/2021,15
1589,1557,Buick,1995,more than 250,42.0,,324.4,P22484,Married,12/21/2020,4/3/2021,27
1590,1558,Ford,1990,more than 250,68.0,55200-000,1799.51,P36192,Single,11/3/2019,7/30/2021,32
1591,1559,Pontiac,1993,100-250,21.0,88-220,2442.08,P68394,Single,10/26/2020,5/3/2021,29
1592,1560,Oldsmobile,2000,0-100,69.0,46175,786.27,P46231,Married,8/17/2020,6/23/2021,22
1593,1561,Mercedes-Benz,2004,100-250,18.0,47203,249.11,P45496,Single,3/26/2020,6/13/2021,18
1594,1562,Chevrolet,2008,more than 250,65.0,,1845.79,P79150,Single,12/10/2020,3/16/2021,14
1595,1563,Dodge,1994,more than 250,39.0,152867,1359.85,P32577,Married,10/19/2020,2/22/2021,28
1596,1564,Daewoo,2000,more than 250,37.0,7104,1762.95,P85111,Single,8/4/2020,9/15/2021,22
1597,1565,Cadillac,2009,0-100,46.0,44315,1899.3,P67635,Single,11/15/2019,5/5/2021,13
1598,1566,Cadillac,2007,100-250,50.0,2156,589.9,P90704,Married,9/9/2020,2/8/2021,15
1599,1567,Ford,2010,more than 250,83.0,,1183.0,P41916,Married,8/28/2020,12/22/2021,12
1600,1568,Subaru,1989,more than 250,64.0,267 07,2246.3,P17866,Married,5/12/2020,1/21/2022,33
1601,1569,Toyota,2001,0-100,66.0,6109,471.5,P11955,Single,7/1/2019,1/13/2022,21
1602,1570,Ford,2003,100-250,16.0,353710,1537.71,P82406,Married,1/24/2020,4/20/2021,19
1603,1571,Cadillac,2006,100-250,32.0,3055,1719.21,P90331,Single,2/6/2019,3/27/2021,16
1604,1572,Mazda,2011,0-100,52.0,,1930.89,P01385,Married,12/1/2019,4/8/2021,11
1605,1573,Nissan,1995,100-250,89.0,,2169.09,P94524,Married,3/19/2019,9/18/2021,27
1606,1574,Mitsubishi,1998,100-250,85.0,,983.88,P23078,Single,11/21/2020,1/4/2022,24
1607,1575,Kia,2003,more than 250,60.0,678149,191.35,P17244,Single,5/12/2020,1/18/2022,19
1608,1576,Toyota,1986,100-250,55.0,89500-000,462.05,P21030,Single,8/26/2019,1/11/2021,36
1609,1577,Dodge,1995,more than 250,60.0,89129,0.0,P33147,Single,12/14/2020,9/15/2021,27
1610,1578,Toyota,2004,more than 250,39.0,427629,395.69,P95915,Married,7/20/2020,5/18/2021,18
1611,1579,Mercedes-Benz,1993,100-250,35.0,4415-005,558.0,P05511,Single,3/18/2020,8/17/2021,29
1612,1580,BMW,1995,more than 250,63.0,,19.85,P87146,Married,10/11/2019,8/5/2021,27
1613,1581,Ford,2000,more than 250,70.0,519 81,1646.51,P51703,Single,11/23/2020,1/4/2021,22
